2022-09-29 20:32:25.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Tags" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Label" TEXT NOT NULL)
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003604s
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Tags (Label)
2022-09-29 20:32:25.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Tags_Label" ON "Tags" ("Label" ASC)
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003116s
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Restrictions
2022-09-29 20:32:25.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Restrictions" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Required" TEXT, "Preferred" TEXT, "Ignored" TEXT, "Tags" TEXT NOT NULL)
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0004527s
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable DelayProfiles
2022-09-29 20:32:25.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "DelayProfiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "EnableUsenet" INTEGER NOT NULL, "EnableTorrent" INTEGER NOT NULL, "PreferredProtocol" INTEGER NOT NULL, "UsenetDelay" INTEGER NOT NULL, "TorrentDelay" INTEGER NOT NULL, "Order" INTEGER NOT NULL, "Tags" TEXT NOT NULL)
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0006978s
2022-09-29 20:32:25.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "DelayProfiles" ("EnableUsenet", "EnableTorrent", "PreferredProtocol", "UsenetDelay", "TorrentDelay", "Order", "Tags") VALUES (1, 1, 1, 0, 0, 2147483647, '[]')
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Users
2022-09-29 20:32:25.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Users" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Identifier" TEXT NOT NULL, "Username" TEXT NOT NULL, "Password" TEXT NOT NULL)
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0004958s
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Users (Identifier)
2022-09-29 20:32:25.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Users_Identifier" ON "Users" ("Identifier" ASC)
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003382s
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Users (Username)
2022-09-29 20:32:25.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Users_Username" ON "Users" ("Username" ASC)
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003457s
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Commands
2022-09-29 20:32:25.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Commands" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Body" TEXT NOT NULL, "Priority" INTEGER NOT NULL, "Status" INTEGER NOT NULL, "QueuedAt" DATETIME NOT NULL, "StartedAt" DATETIME, "EndedAt" DATETIME, "Duration" TEXT, "Exception" TEXT, "Trigger" INTEGER NOT NULL)
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0006795s
2022-09-29 20:32:25.7|Info|FluentMigrator.Runner.MigrationRunner|CreateTable IndexerStatus
